#{"t_start": 1707444019.3517985, "env_id": "None"}
r,l,t
4.730248,50,511.977443
1.518503,50,512.233397
3.831401,50,512.604671
4.411945,50,512.978333
4.044203,50,513.118685
4.085019,50,514.409753
2.68113,50,514.540097
4.609321,50,514.671555
5.150725,50,514.800896
5.078949,50,515.170316
2.161433,50,515.78646
4.701597,50,516.517165
5.221468,50,516.767968
4.426184,50,517.63615
5.035839,50,517.894721
0.156311,50,520.469091
5.216516,50,521.080995
4.332239,50,521.449566
4.734006,50,521.82111
4.437794,50,522.557236
5.29971,50,523.058982
1.038343,50,523.309817
1.853188,50,523.43923
4.060067,50,523.575217
1.665003,50,523.956089
0.094511,50,524.749467
4.197504,50,525.005721
3.698833,50,525.377521
2.714018,50,525.7486
0.588431,50,525.996823
5.946546,50,526.486635
4.679291,50,526.978378
2.753597,50,527.948007
0.226035,50,528.322737
5.82055,50,528.702621
3.861038,50,529.498749
5.243085,50,529.873166
3.842755,50,530.248748
6.213369,50,530.498509
5.027471,50,531.354399
3.195924,50,531.484502
4.559066,50,531.854456
4.013037,50,532.465067
5.05428,50,532.959124
1.067295,50,533.336715
3.474227,50,533.84
1.861205,50,535.120014
5.083872,50,535.493703
4.101835,50,535.622343
4.764167,50,536.353886
1.4953,50,536.602353
2.867093,50,537.458767
4.804418,50,537.588055
1.910752,50,537.960292
4.557772,50,538.340195
4.35441,50,538.722906
5.114009,50,539.756682
4.319433,50,539.890756
0.989174,50,540.02333
3.811363,50,540.150012
5.097135,50,540.280427
5.333029,50,540.409636
5.495764,50,540.659653
-0.475699,50,541.03286
5.122195,50,541.652521
4.069318,50,541.914623
5.617075,50,543.799327
4.703686,50,544.05084
5.624294,50,544.546789
5.585097,50,544.686245
4.628016,50,544.814826
5.640678,50,544.94756
1.037682,50,545.076971
5.595453,50,545.209301
